PK,BLOCK_ID,A6,A20,대장구분코드,대장구분코드명,대지위치,도로명대지위치,법정동코드,대지구분코드,번,지,외필지수,새주소법정동코드,건축면적.m.2.,건폐율...,연면적.m.2.,용적률산정연면적.m.2.,용적률...,구조코드,구조코드명,기타구조,주용도코드,주용도코드명,기타용도,지붕코드,지붕코드명,기타지붕,세대수.세대.,높이.m.,지상층수,지하층수,승용승강기수,비상용승강기수,부속건축물수,부속건축물면적.m.2.,총동연면적.m.2.,옥내기계식대수.대.,옥내기계식면적.m.2.,옥외기계식대수.대.,옥외기계식면적.m.2.,옥내자주식대수.대.,옥내자주식면적.m.2.,옥외자주식대수.대.,옥외자주식면적.m.2.,사용승인일,Aging,토지면적,yongdo,CHECK
225236,58,1,N,2,집합,경기도 부천시 고강동 424-9번지, 경기도 부천시 지양로158번길 63-6,12100,0,424,9,0,12101,82.46,38.03,247.38,164.92,76.07,11,벽돌구조,연와조,2000,공동주택,다세대주택,10,(철근)콘크리트,스라브,6,7.6,2,1,0,0,0,0,247.38,0,0,0,0,0,0,0,0,19900518,1,216.87,제1종일반주거지역,0
225237,58,1,N,2,집합,경기도 부천시 고강동 424-10번지, 경기도 부천시 지양로158번길 69-1,12100,0,424,10,0,12101,95.67,37.99,287.01,191.34,75.99,11,벽돌구조,연와조,2000,공동주택,다세대주택,10,(철근)콘크리트,스라브,6,7.6,2,1,0,0,0,0,287.01,0,0,0,0,0,0,0,0,19900530,1,251.92,제1종일반주거지역,0
225238,58,1,N,2,집합,경기도 부천시 고강동 424-11번지, 경기도 부천시 지양로158번길 69,12100,0,424,11,0,12101,81.84,38.23,245.52,163.68,76.45,11,벽돌구조,연와조,2000,공동주택,다세대주택,10,(철근)콘크리트,스라브,6,7.6,2,1,0,0,0,0,245.52,0,0,0,0,0,0,0,0,19900530,1,214.23,제1종일반주거지역,0
225239,58,1,N,2,집합,경기도 부천시 고강동 424-12번지, 경기도 부천시 지양로158번길 71,12100,0,424,12,0,12101,148.42,45.19,657.29,527.4,160.6,21,철근콘크리트구조,철근콘크리트조,2000,공동주택,공동주택,10,(철근)콘크리트,스라브,10,11.7,4,1,0,0,0,0,657.29,0,0,0,0,0,0,6,69,20000524,0,328.29,제1종일반주거지역,0
225240,58,1,N,2,집합,경기도 부천시 고강동 425번지, 경기도 부천시 지양로158번길 59,12100,0,425,0,0,12101,85.2,37.93,255.6,170.4,75.87,11,벽돌구조,연와조,2000,공동주택,다세대주택,10,(철근)콘크리트,스라브,6,7.9,2,1,0,0,0,0,255.6,0,0,0,0,0,0,0,0,19910419,1,224.48,제1종일반주거지역,0
225241,58,1,N,2,집합,경기도 부천시 고강동 425-3번지, 경기도 부천시 지양로158번길 49,12100,0,425,3,0,12101,81.3,38.28,239.9,160.6,75.61,11,벽돌구조,연와조,2000,공동주택,다세대주택,10,(철근)콘크리트,스라브,6,0,2,1,0,0,1,2,239.9,0,0,0,0,0,0,0,0,19890529,1,212.58,제1종일반주거지역,0
225405,58,1,N,2,집합,경기도 부천시 고강동 577-3번지, 경기도 부천시 지양로178번길 13,12100,0,577,3,0,12101,93.6,33.62,479.7,374.4,134.48,21,철근콘크리트구조,라멘조,2000,공동주택,다세대주택,10,(철근)콘크리트,스라브,8,0,4,1,0,0,0,0,479.7,0,0,0,0,0,0,0,0,19911104,0,278.37,제1종일반주거지역,0
225324,58,1,N,2,집합,경기도 부천시 고강동 559번지, 경기도 부천시 지양로158번길 19,12100,0,559,0,0,12101,88.92,37.71,266.76,177.84,75.42,11,벽돌구조,연와조,2000,공동주택,다세대주택,10,(철근)콘크리트,스라브,6,0,2,1,0,0,0,0,266.76,0,0,0,0,0,0,0,0,19900718,1,235.72,제1종일반주거지역,0
225325,58,1,N,2,집합,경기도 부천시 고강동 559-4번지, 경기도 부천시 지양로162번길 6,12100,0,559,4,0,12101,77.76,36.17,233.28,155.52,90.42,11,벽돌구조,연와조,2000,공동주택,다세대 주택,10,(철근)콘크리트,평스라브,6,7.7,2,1,0,0,0,0,233.28,0,0,0,0,0,0,0,0,19910424,1,214.89,제1종일반주거지역,0
225246,58,1,N,2,집합,경기도 부천시 고강동 425-9번지, 경기도 부천시 지양로158번길 49-6,12100,0,425,9,0,12101,81.3,38.28,239.9,160.6,75.61,11,벽돌구조,연와조,2000,공동주택,다세대주택,10,(철근)콘크리트,스라브,6,0,2,1,0,0,1,2,239.9,0,0,0,0,0,0,0,0,19890605,1,212.58,제1종일반주거지역,0
225327,58,1,N,2,집합,경기도 부천시 고강동 560-1번지, 경기도 부천시 지양로158번길 31,12100,0,560,1,0,12101,168.74,39.43,653.76,653.76,152.75,21,철근콘크리트구조,철근콘크리트조,2000,공동주택,다세대주택,90,기타지붕,아스팔트슁글,12,12.2,4,0,0,0,0,0,653.76,0,0,0,0,0,0,7,74.5,19970709,0,428.13,제1종일반주거지역,0
225355,58,1,N,2,집합,경기도 부천시 고강동 567-1번지, 경기도 부천시 지양로170번길 26,12100,0,567,1,0,12101,171.96,37.7,659.46,596.82,130.85,21,철근콘크리트구조,라멘조,2000,공동주택,다세대주택(14),10,(철근)콘크리트,스라브,14,13.15,4,1,0,0,0,0,659.46,0,0,0,0,0,0,4,46,19930521,0,456.23,제1종일반주거지역,0
225330,58,1,N,2,집합,경기도 부천시 고강동 562번지, 경기도 부천시 지양로162번길 35,12100,0,562,0,0,12101,83.88,37.95,251.64,167.76,75.91,11,벽돌구조,연와조,2000,공동주택,다세대주택,10,(철근)콘크리트,스라브,6,7.9,2,1,0,0,0,0,251.64,0,0,0,0,0,0,0,0,19900514,1,221.17,제1종일반주거지역,0
225331,58,1,N,2,집합,경기도 부천시 고강동 562-1번지, 경기도 부천시 지양로162번길 31,12100,0,562,1,0,12101,85.56,38.5,256.68,171.12,77.08,11,벽돌구조,연와조,2000,공동주택,다세대주택,10,(철근)콘크리트,스라브,6,7.8,2,1,0,0,0,0,256.68,0,0,0,0,0,0,0,0,19910508,1,222.16,제1종일반주거지역,0
225332,58,1,N,2,집합,경기도 부천시 고강동 562-2번지, 경기도 부천시 지양로162번길 27,12100,0,562,2,0,12101,79,37.8,237,158,75.6,11,벽돌구조,연와조,2000,공동주택,다세대주택,10,(철근)콘크리트,스라브,6,7.8,2,1,0,0,0,0,237,0,0,0,0,0,0,0,0,19910716,1,208.94,제1종일반주거지역,0
225252,58,1,N,2,집합,경기도 부천시 고강동 425-20번지, 경기도 부천시 지양로158번길 55-6,12100,0,425,20,0,12101,88.08,37.15,264.24,176.16,74.3,11,벽돌구조,연와조,2000,공동주택,공동주택,10,(철근)콘크리트,스라브,6,7.9,2,1,0,0,0,0,264.24,0,0,0,0,0,0,0,0,19910131,1,237.04,제1종일반주거지역,0
225334,58,1,N,2,집합,경기도 부천시 고강동 562-4번지, 경기도 부천시 지양로166번길 27-8,12100,0,562,4,0,12101,83.5,38.41,249.48,166.32,76.5,11,벽돌구조,연와조,2000,공동주택,다세대주택,10,(철근)콘크리트,평스라브,6,7.7,2,1,0,0,0,0,249.48,0,0,0,0,0,0,0,0,19900427,1,217.53,제1종일반주거지역,0
225335,58,1,N,2,집합,경기도 부천시 고강동 562-5번지, 경기도 부천시 지양로166번길 27-10,12100,0,562,5,0,12101,101.72,35.03,297,198,68.18,11,벽돌구조,연와조,2000,공동주택,다세대주택,10,(철근)콘크리트,스라브,6,7.7,2,1,0,0,0,0,297,0,0,0,0,0,0,0,0,19900601,1,290.27,제1종일반주거지역,0
225376,58,1,N,2,집합,경기도 부천시 고강동 572-1번지, 경기도 부천시 지양로172번길 3,12100,0,572,1,0,12101,99.66,38.33,495.87,392.16,150.83,21,철근콘크리트구조,철근콘크리트,2000,공동주택,다세대 주택,10,(철근)콘크리트,평슬라브,8,12.8,4,1,0,0,0,0,495.87,0,0,0,0,2,23,1,11.5,19930925,0,259.85,제1종일반주거지역,0
225362,58,1,N,2,집합,경기도 부천시 고강동 568-3번지, 경기도 부천시 지양로170번길 29-6,12100,0,568,3,0,12101,92.88,37.32,278.64,185.76,74.63,11,벽돌구조,연와조,2000,공동주택,다세대주택,10,(철근)콘크리트,평스라브,6,7.7,2,1,0,0,0,0,278.64,0,0,0,0,0,0,0,0,19900424,1,248.94,제1종일반주거지역,0
225363,58,1,N,2,집합,경기도 부천시 고강동 568-4번지, 경기도 부천시 지양로170번길 29-10,12100,0,568,4,0,12101,94.68,38.79,284.04,189.36,77.57,11,벽돌구조,연와조,2000,공동주택,다세대주택,10,(철근)콘크리트,평스라브,6,7.7,2,1,0,0,0,0,284.04,0,0,0,0,0,0,0,0,19900324,1,243.98,제1종일반주거지역,0
225364,58,1,N,2,집합,경기도 부천시 고강동 568-5번지, 경기도 부천시 지양로170번길 29-12,12100,0,568,5,0,12101,86.97,38.43,260.91,173.94,76.86,11,벽돌구조,연와조,2000,공동주택,공동주택,10,(철근)콘크리트,스라브,6,7.7,2,1,0,0,0,0,260.91,0,0,0,0,0,0,0,0,19900428,1,226.46,제1종일반주거지역,0
225326,58,1,N,2,집합,경기도 부천시 고강동 560번지, 경기도 부천시 지양로158번길 35,12100,0,560,0,0,12101,171.4,39.77,627.92,627.92,145.69,21,철근콘크리트구조,철근콘크리트,2000,공동주택,다세대주택(12),90,기타지붕,아스팔트슁글,12,11.75,4,0,0,0,0,0,627.92,0,0,0,0,0,0,6,69,19981121,0,431.1,제1종일반주거지역,0
225366,58,1,N,2,집합,경기도 부천시 고강동 569-1번지, 경기도 부천시 지양로170번길 25,12100,0,569,1,0,12101,86.18,37.8,258.54,172.36,75.6,11,벽돌구조,연와조,2000,공동주택,다세대 주택,10,(철근)콘크리트,스라브,6,7.6,2,1,0,0,0,0,258.54,0,0,0,0,0,0,0,0,19900813,1,228.11,제1종일반주거지역,0
225328,58,1,N,2,집합,경기도 부천시 고강동 560-3번지, 경기도 부천시 지양로158번길 25,12100,0,560,3,0,12101,87.8,37.93,317.98,317.98,137.36,21,철근콘크리트구조,철근콘크리트조,2000,공동주택,다세대주택,10,(철근)콘크리트,스라브,8,12.2,4,0,0,0,0,0,317.98,0,0,0,0,0,0,3,34.5,19941223,0,231.42,제1종일반주거지역,0
225398,58,1,N,2,집합,경기도 부천시 고강동 576-5번지, 경기도 부천시 지양로176번길 9,12100,0,576,5,0,12101,69.59,39.32,320.38,272.6,154.01,21,철근콘크리트구조,라멘조,2000,공동주택,다세대주택(4),10,(철근)콘크리트,스라브,4,12.7,4,1,0,0,0,0,320.38,0,0,0,0,1,47.78,1,11.5,19931030,0,176.87,제1종일반주거지역,0
225399,58,1,N,2,집합,경기도 부천시 고강동 576-6번지, 경기도 부천시 지양로176번길 7,12100,0,576,6,0,12101,101.3,56.59,460.66,362.96,202.77,21,철근콘크리트구조,철근콘크리트조,2000,공동주택,공동주택,10,(철근)콘크리트,평스라브,9,13,4,1,0,0,0,0,460.66,0,0,0,0,2,37.06,1,11.5,20020204,0,178.85,제1종일반주거지역,0
225400,58,1,N,2,집합,경기도 부천시 고강동 576-7번지, 경기도 부천시 지양로176번길 5,12100,0,576,7,0,12101,101.06,52.91,466.12,361.12,189.07,21,철근콘크리트구조,철근콘크리트조,2000,공동주택,공동주택,10,(철근)콘크리트,평스라브,9,13,4,1,0,0,0,0,466.12,0,0,0,0,2,42.35,1,11.5,20020204,0,191.09,제1종일반주거지역,0
225401,58,1,N,2,집합,경기도 부천시 고강동 576-8번지, 경기도 부천시 지양로178번길 2,12100,0,576,8,0,12101,83.91,47.14,414.95,331.96,186.49,21,철근콘크리트구조,철근콘크리트조,2000,공동주택,공동주택,10,(철근)콘크리트,스라브,5,12.8,4,1,0,0,0,0,414.95,0,0,0,0,0,0,3,35,20020316,0,177.86,제1종일반주거지역,0
225347,58,1,N,2,집합,경기도 부천시 고강동 564-4번지, 경기도 부천시 지양로166번길 14,12100,0,564,4,0,12101,81.84,38.15,245.52,163.68,76.31,11,벽돌구조,연와조,2000,공동주택,다세대주택,10,(철근)콘크리트,스라브,6,7.6,2,1,0,0,0,0,245.52,0,0,0,0,0,0,0,0,19900711,1,214.56,제1종일반주거지역,0
225403,58,1,N,2,집합,경기도 부천시 고강동 577-1번지, 경기도 부천시 지양로178번길 21,12100,0,577,1,1,12101,84.18,19.54,404.1,323.28,75.06,21,철근콘크리트구조,철근콘크리트조,2000,공동주택,다세대주택(8),10,(철근)콘크리트,스라브,8,13,4,1,0,0,0,0,404.1,0,0,0,0,0,0,0,0,19931216,0,430.77,제1종일반주거지역,0
225349,58,1,N,2,집합,경기도 부천시 고강동 565-1번지, 경기도 부천시 지양로170번길 4,12100,0,565,1,0,12101,63.32,37.27,189.96,126.64,74.54,11,벽돌구조,연와조,2000,공동주택,다세대주택,10,(철근)콘크리트,스라브,6,0,2,1,0,0,0,0,189.96,0,0,0,0,0,0,0,0,19910423,1,169.93,제1종일반주거지역,0
225371,58,1,N,2,집합,경기도 부천시 고강동 570-3번지, 경기도 부천시 지양로172번길 12,12100,0,570,3,0,12101,80.04,37.93,240.12,160.08,75.87,11,벽돌구조,연와조,2000,공동주택,다세대주택,10,(철근)콘크리트,스라브,6,0,2,1,0,0,0,0,240.12,0,0,0,0,0,0,0,0,19890703,1,210.92,제1종일반주거지역,0
225367,58,1,N,2,집합,경기도 부천시 고강동 569-2번지, 경기도 부천시 지양로170번길 21,12100,0,569,2,0,12101,87.56,38.4,262.68,175.12,76.81,11,벽돌구조,연와조,2000,공동주택,다세대 주택,10,(철근)콘크리트,스라브,6,0,2,1,0,0,0,0,262.68,0,0,0,0,0,0,0,0,19891128,1,228.11,제1종일반주거지역,0
225329,58,1,N,2,집합,경기도 부천시 고강동 561-2번지, 경기도 부천시 지양로162번길 28,12100,0,561,2,0,12101,122.89,58.8,373.11,373.11,178.52,21,철근콘크리트구조,철근콘크리트구조,2000,공동주택,공동주택,10,(철근)콘크리트,(철근)콘크리트평스라브,6,10.5,4,0,0,0,0,0,373.11,0,0,0,0,4,61.31,2,23,20040629,0,208.94,제1종일반주거지역,0
225365,58,1,N,2,집합,경기도 부천시 고강동 569번지, 경기도 부천시 지양로172번길 32,12100,0,569,0,0,12101,165.94,39.6,656.97,632.92,151.05,21,철근콘크리트구조,철근콘크리트조,2000,공동주택,다세대 주택,10,(철근)콘크리트,스라브,12,12.1,4,1,0,0,0,0,656.97,0,0,0,0,0,0,7,80.5,19970623,0,418.87,제1종일반주거지역,0
225404,58,1,N,2,집합,경기도 부천시 고강동 577-2번지, 경기도 부천시 지양로178번길 15,12100,0,577,2,0,12101,141.84,34.59,658.56,567.36,138.35,21,철근콘크리트구조,라멘조,2000,공동주택,다세대주택,10,(철근)콘크리트,스라브,12,0,4,1,0,0,0,0,658.56,0,0,0,0,0,0,0,0,19911107,0,410.27,제1종일반주거지역,0
225372,58,1,N,2,집합,경기도 부천시 고강동 571번지, 경기도 부천시 지양로170번길 5,12100,0,571,0,0,12101,123.88,57.62,485.48,485.48,225.8,21,철근콘크리트구조,철근콘크리트조,2000,공동주택,공동주택,10,(철근)콘크리트,평스라브,8,13.65,5,0,0,0,0,0,485.48,0,0,0,0,6,112.28,0,0,20021125,0,214.89,제1종일반주거지역,0
225402,58,1,N,2,집합,경기도 부천시 고강동 577-1번지, 경기도 부천시 지양로178번길 21,12100,0,577,1,1,12101,84.18,19.54,404.1,323.28,75.06,21,철근콘크리트구조,철근콘크리트조,2000,공동주택,다세대주택(8),10,(철근)콘크리트,스라브,8,13,4,1,0,0,0,0,404.1,0,0,0,0,4,73.44,1,11.5,19931216,0,430.77,제1종일반주거지역,0
225370,58,1,N,2,집합,경기도 부천시 고강동 570번지, 경기도 부천시 지양로170번길 15,12100,0,570,0,0,12101,74.64,37.08,298.56,223.92,111.24,21,철근콘크리트구조,철근콘크리트조,2000,공동주택,다세대주택 8세대,10,(철근)콘크리트,평스라브위슁글,8,0,3,1,0,0,0,0,298.56,0,0,0,0,0,0,0,0,19911104,0,201.34,제1종일반주거지역,0
225356,58,1,N,2,집합,경기도 부천시 고강동 567-2번지, 경기도 부천시 지양로166번길 17,12100,0,567,2,0,12101,85.32,37.42,255.96,170.64,74.84,11,벽돌구조,연와조,2000,공동주택,다세대주택,10,(철근)콘크리트,스라브,6,7.85,2,1,0,0,0,0,255.96,0,0,0,0,0,0,0,0,19900421,1,228.11,제1종일반주거지역,0
225357,58,1,N,2,집합,경기도 부천시 고강동 567-3번지, 경기도 부천시 지양로170번길 20,12100,0,567,3,0,12101,113.36,50.16,508.8,399.88,176.94,21,철근콘크리트구조,철근콘크리트조,2000,공동주택,공동주택,10,(철근)콘크리트,평스라브,10,12.7,4,1,0,0,0,0,508.8,0,0,0,0,0,0,4,46,20000508,0,226.13,제1종일반주거지역,0
225358,58,1,N,2,집합,경기도 부천시 고강동 567-4번지, 경기도 부천시 지양로170번길 28,12100,0,567,4,0,12101,110.76,48.58,507.84,397.08,174.16,21,철근콘크리트구조,철근콘크리트조,2000,공동주택,공동주택,10,(철근)콘크리트,콘크리트평스라브,9,12.8,4,1,0,0,0,0,507.84,0,0,0,0,0,0,4,46,20001128,0,228.11,제1종일반주거지역,0
225374,58,1,N,2,집합,경기도 부천시 고강동 571-3번지, 경기도 부천시 지양로170번길 7,12100,0,571,3,0,12101,80.38,38.09,241.14,160.76,76.19,11,벽돌구조,연와조,2000,공동주택,다세대 주택,10,(철근)콘크리트,스라브,6,0,2,1,0,0,0,0,241.14,0,0,0,0,0,0,0,0,19891229,1,210.92,제1종일반주거지역,0
225360,58,1,N,2,집합,경기도 부천시 고강동 568-1번지, 경기도 부천시 지양로166번길 27-7,12100,0,568,1,0,12101,92.88,38.05,278.64,185.76,76.1,11,벽돌구조,연와조,2000,공동주택,다세대주택,10,(철근)콘크리트,평스라브,6,7.7,2,1,0,0,0,0,278.64,0,0,0,0,0,0,0,0,19900424,1,243.98,제1종일반주거지역,0
225375,58,1,N,2,집합,경기도 부천시 고강동 572번지, 경기도 부천시 지양로172번길 7,12100,0,572,0,0,12101,78.36,37.76,235.08,156.72,75.53,11,벽돌구조,연와조,2000,공동주택,다세대 주택,10,(철근)콘크리트,스라브,6,7.6,2,1,0,0,0,0,235.08,0,0,0,0,0,0,0,0,19901213,1,207.62,제1종일반주거지역,0
225361,58,1,N,2,집합,경기도 부천시 고강동 568-2번지, 경기도 부천시 지양로166번길 27-5,12100,0,568,2,0,12101,92.56,37.9,277.68,185.12,75.81,11,벽돌구조,연와조,2000,공동주택,다세대주택,10,(철근)콘크리트,스라브,6,7.85,2,1,0,0,0,0,277.68,0,0,0,0,0,0,0,0,19900406,1,244.31,제1종일반주거지역,0
225368,58,1,N,2,집합,경기도 부천시 고강동 569-3번지, 경기도 부천시 지양로172번길 24,12100,0,569,3,0,12101,87.56,38.4,262.68,175.12,76.81,11,벽돌구조,연와조,2000,공동주택,다세대 주택,10,(철근)콘크리트,스라브,6,0,2,1,0,0,0,0,262.68,0,0,0,0,0,0,0,0,19891121,1,228.11,제1종일반주거지역,0
225359,58,1,N,2,집합,경기도 부천시 고강동 568번지, 경기도 부천시 지양로166번길 27-9,12100,0,568,0,0,12101,97.1,38.81,288.09,192.06,76.76,11,벽돌구조,연와조,2000,공동주택,다세대주택,10,(철근)콘크리트,평스라브,6,7.7,2,1,0,0,0,0,288.09,0,0,0,0,0,0,0,0,19900508,1,250.26,제1종일반주거지역,0
225369,58,1,N,2,집합,경기도 부천시 고강동 569-4번지, 경기도 부천시 지양로172번길 28,12100,0,569,4,0,12101,87.3,38.29,261.9,174.6,76.58,11,벽돌구조,연와조,2000,공동주택,다세대주택,10,(철근)콘크리트,스라브,6,7.6,2,1,0,0,0,0,261.9,0,0,0,0,0,0,0,0,19900714,1,228.11,제1종일반주거지역,0
225333,58,1,N,2,집합,경기도 부천시 고강동 562-3번지, 경기도 부천시 지양로162번길 27-1,12100,0,562,3,0,12101,80.22,38.07,240.66,160.44,76.15,11,벽돌구조,연와조,2000,공동주택,다세대주택,10,(철근)콘크리트,스라브,6,0,2,1,0,0,0,0,240.66,0,0,0,0,0,0,0,0,19900609,1,210.59,제1종일반주거지역,0
225373,58,1,N,2,집합,경기도 부천시 고강동 571-2번지, 경기도 부천시 지양로172번길 4,12100,0,571,2,0,12101,70.36,37.69,211.08,140.72,75.37,11,벽돌구조,연와조,2000,공동주택,다세대주택,10,(철근)콘크리트,스라브,6,7.8,2,1,0,0,0,0,211.08,0,0,0,0,0,0,0,0,19901214,1,186.79,제1종일반주거지역,0
162753,87,1,N,2,집합,경기도 부천시 괴안동 202-3번지, 경기도 부천시 경인로577번가길 73,11300,0,202,3,1,11301,589.68,0,3223.8,2948.4,0,21,철근콘크리트구조,철근콘크리트조,2000,공동주택,아파트,10,(철근)콘크리트,스라브,50,20,5,1,0,0,0,0,3223.8,0,0,0,0,0,0,0,0,19851217,1,3814.13,제2종일반주거지역,0
162755,87,1,N,2,집합,경기도 부천시 괴안동 202-7번지, 경기도 부천시 경인로597번길 36,11300,0,202,7,0,11301,642.459,34.63,6057.44,4738.423,255.4,21,철근콘크리트구조,철근콘크리트조,2000,공동주택,공동주택,10,(철근)콘크리트,평스라브,49,28.28,10,1,1,0,0,0,6057.44,0,0,0,0,32,1129.69,12,335.415,20020323,0,1855.33,제2종일반주거지역,0
